Date,Sentiment,Sentiment_coverage,Sentiment_Trends,Sentiment_Wiki,trend_generative_ai,trend_machine_learning,trend_chatgpt,large_language_model,trend_artificial_intelligence,wiki_Artificial_intelligence,wiki_ChatGPT,wiki_Large_language_model,wiki_OpenAI,wiki_Machine_learning,Sentiment_Consumer,Sentiment_EPU,Sentiment_VIX,Sentiment_Trends_z,Sentiment_Wiki_z,Sentiment_Consumer_z,Sentiment_EPU_z,Sentiment_VIX_z
1989-04-30,0.1369448310563264,macro,,,,,,,,,,,,,91.5,108.86306,,,,0.5186739605435703,-0.24478429843091748,
1989-05-31,-0.10963043836740846,macro,,,,,,,,,,,,,90.7,87.81604,,,,0.4620504416889955,-0.6813113184238124,
1989-06-30,-0.04033166617546022,macro,,,,,,,,,,,,,90.6,94.83974,,,,0.454972501832173,-0.5356358341830935,
1989-07-31,-0.09728700560852127,macro,,,,,,,,,,,,,92.0,84.56992,,,,0.5540636598276796,-0.7486376710447221,
1989-08-31,-0.06513704193810316,macro,,,,,,,,,,,,,89.6,95.86038,,,,0.3841931032639543,-0.5144671871401606,
1989-09-30,0.1030272986502983,macro,,,,,,,,,,,,,95.8,90.9182,,,,0.8230253743869106,-0.616970777086314,
1989-10-31,0.04282300191408045,macro,,,,,,,,,,,,,93.9,91.59669,,,,0.6885445171072956,-0.6028985132791347,
1989-11-30,0.10519627254938929,macro,,,,,,,,,,,,,90.9,107.84913,,,,0.4762063214026394,-0.2658137763038608,
1989-12-31,0.08322223804773629,macro,,,,,,,,,,,,,90.5,107.09523,,,,0.44789456197535155,-0.28145008587987896,
1990-01-31,0.2452054268538791,macro,,,,,,,,,,,,,93.0,100.35918,23.347272727272728,,,0.6248430583958984,-0.4211595475054745,0.5319327696712135
1990-02-28,0.0843468815917204,macro,,,,,,,,,,,,,89.5,89.59095,23.262631578947367,,,0.3771151634071328,-0.6444986877969783,0.5204241691650067
